K01513	R00287
K04765	R00287
K00963	R00289
K12447	R00289
K22920	R00289
K01784	R00291
K17716	R00291
K00693	R00292
K00750	R00292
K13679	R00292
K16150	R00292
K16153	R00292
K20812	R00292
K12450	R00293
K02164	R00294
K02305	R00294
K02448	R00294
K04561	R00294
K04747	R00294
K04748	R00294
K11180	R00295
K11181	R00295
K18930	R00297
K21836	R00297
K00844	R00299
K00845	R00299
K12407	R00299
K25026	R00299
K01084	R00303
K00115	R00305
K19813	R00305
K01188	R00306
K05349	R00306
K05350	R00306
K01805	R00307
K01199	R00308
K01210	R00308
K19891	R00308
K19892	R00308
K19893	R00308
K01772	R00310
K00510	R00311
K21418	R00311
K00925	R00315
K01895	R00316
K01913	R00316
K01512	R00317
K19670	R00318
K00467	R00319
K01510	R00328
K01511	R00328
K12304	R00328
K12305	R00328
K14641	R00328
K14642	R00328
K00940	R00330
K18533	R00330
K00940	R00331
K18533	R00331
K00942	R00332
K00944	R00333
K01510	R00335
K14641	R00335
K14642	R00335
K01139	R00336
K21138	R00336
K03779	R00339
K03780	R00339
K01610	R00341
K00024	R00342
K00025	R00342
K00026	R00342
K00051	R00343
K01958	R00344
K01959	R00344
K01960	R00344
K01595	R00345
K20370	R00346
K13566	R00348
K10218	R00350
K01647	R00351
K05942	R00351
K01648	R00352
K15230	R00352
K15231	R00352
K03416	R00353
K17489	R00353
K17490	R00353
K15234	R00354
K00811	R00355
K00812	R00355
K00813	R00355
K11358	R00355
K14454	R00355
K14455	R00355
K00278	R00357
K03334	R00357
K00272	R00359
K00116	R00360
K00116	R00361
K01643	R00362
K01644	R00362
K01646	R00362
K00273	R00366
K00552	R00367
K00827	R00369
K00830	R00369
K14272	R00369
K00639	R00371
K00827	R00372
K00830	R00372
K14272	R00372
K10814	R00374
K10815	R00374
K10816	R00374
K01971	R00381
K07468	R00381
K10747	R00381
K10776	R00381
K10777	R00381
K01972	R00382
K10747	R00382
K01896	R00389
K01897	R00390
K15013	R00390
K07508	R00391
K07509	R00391
K00259	R00396
K19244	R00396
K09758	R00397
K01775	R00401
K01798	R00401
K18556	R00402
K18557	R00402
K18558	R00402
K18559	R00402
K18560	R00402
K01902	R00405
K01903	R00405
K14471	R00406
K14472	R00406
K03417	R00409
K01027	R00410
K01028	R00410
K01029	R00410
K05526	R00411
K08068	R00414
K12409	R00414
K24257	R00414
K00972	R00416
K04042	R00416
K11528	R00416
K02473	R00418
K01791	R00420
K02474	R00421
K13015	R00421
K22926	R00421
K01495	R00424
K09007	R00424
K22391	R00424
K01497	R00425
K14652	R00425
K01513	R00426
K04765	R00426
K01495	R00428
K09007	R00428
K22391	R00428
K00951	R00429
K01139	R00429
K07816	R00429
K00873	R00430
K12406	R00430
K01596	R00431
K01899	R00432
K01900	R00432
K01768	R00434
K01769	R00434
K05851	R00434
K05873	R00434
K08041	R00434
K08042	R00434
K08043	R00434
K08044	R00434
K08045	R00434
K08046	R00434
K08047	R00434
K08048	R00434
K08049	R00434
K11029	R00434
K11265	R00434
K12318	R00434
K12319	R00434
K12320	R00434
K12321	R00434
K12322	R00434
K12323	R00434
K12324	R00434
K22600	R00434
K19064	R00446
K03897	R00448
K00468	R00449
K01586	R00451
K12526	R00451
K18854	R00454
K03918	R00457
K25316	R00460
K25317	R00460
K01843	R00461
K01582	R00462
K00049	R00465
K00090	R00465
K12972	R00465
K15919	R00465
K18121	R00465
K18151	R00469
K01625	R00470
K18123	R00470
K18123	R00471
K01638	R00472
K08691	R00473
K19282	R00473
K01616	R00474
K00104	R00475
K11472	R00475
K11473	R00475
K11517	R00475
K00104	R00476
K11472	R00476
K11473	R00476
K01637	R00479
K00928	R00480
K12524	R00480
K12525	R00480
K12526	R00480
K00278	R00481
K01914	R00483
K01424	R00485
K05597	R00485
K13051	R00485
K13035	R00486
K18309	R00487
K01437	R00488
K01579	R00489
K01580	R00489
K18933	R00489
K18966	R00489
K24264	R00489
K01744	R00490
K01779	R00491
K00681	R00494
K18592	R00494
K01920	R00497
K21456	R00497
K12447	R00502
K00704	R00503
